alloy_name,elastic_modulus,source,mixing_entropy,mixing_enthalpy,valence_electron,diff_in_atomic_radii,diff_electronegativity,omega,lambda,phases,density,hardness,yield_strength,mean_atomic_radius,std_atomic_radius,max_atomic_radius,min_atomic_radius,delta_r,mean_electronegativity,std_electronegativity,delta_chi,vec,mixing_entropy.1,num_elements,comp_Ti,comp_Zr,comp_Hf,comp_Nb,comp_Ta,comp_V,comp_Cr,comp_Mo,comp_W,comp_Fe,comp_Co,comp_Ni,comp_Cu,comp_Al,comp_Mn,comp_Si,comp_Sn,ultimate_strength,elongation,Unnamed: 0,Alloy,Diff. Lattice Constants,Diff. Melting Point,Mixing Enthalpy,Lattice Constants,Lambda,Diff. in atomic radii,Omega,Melting Temp.,Diff. Electronegativity,Mixing Entropy,Valence electron,Young's Mod (GPa),alloy_system,elastic_modulus_gpa,composition,year,notes,Composition,Phases present,Hardness (HVN),Yield Strength (MPa),Ultimate Tensile Strength (MPa),Elongation (%),Compressive strength (MPa),Plasticity (%) - Compressive,Note on any unqiue processing or data features,Source,FCC,BCC,HCP,IM,Ag,Al,B,C,Ca,Co,Cr,Cu,Fe,Ga,Ge,Hf,Li,Mg,Mn,Mo,N,Nb,Nd,Ni,Pd,Re,Sc,Si,Sn,Ta,Ti,V,W,Y,Zn,Zr,material_id,bulk_modulus,shear_modulus,formation_energy,elements,nsites
Sr(SiAu)2,106.1995355321808,Materials Project,,,,,,,,,8.994531791999181,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-7365,86.085,41.023,-0.5201371719999991,"Au,Si,Sr",5.0
ErBiPt,106.23120104050896,Materials Project,,,,,,,,,12.871217467546307,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-30454,90.805,40.701,-1.166693212777782,"Bi,Er,Pt",3.0
Sc2GaAg,106.29826782839284,Materials Project,,,,,,,,,5.703249195487366,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-862339,81.21,41.463,-0.49452463625,"Ag,Ga,Sc",4.0
Nd3AlC,106.39013311497976,Materials Project,,,,,,,,,5.904594405976749,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-571330,63.965,43.503,-0.282441754500001,"Al,C,Nd",5.0
Y2CuRu,106.3931952697802,Materials Project,,,,,,,,,7.09276266639821,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-865588,92.142,40.684,-0.2985286525,"Cu,Ru,Y",4.0
U(CuGe)2,106.52534989428538,Materials Project,,,,,,,,,10.060489395774862,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-21388,97.198,40.432,-0.185656180066661,"Cu,Ge,U",5.0
LuNi2Sn,106.6291165211708,Materials Project,,,,,,,,,10.758238414471634,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-11492,100.82,40.276,-0.516252012916664,"Lu,Ni,Sn",4.0
Ca(SiPd)2,106.63681543768992,Materials Project,,,,,,,,,5.895881424997254,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-567769,103.239,40.154,-0.815204341999998,"Ca,Pd,Si",5.0
Y2NiRu,106.64067031758476,Materials Project,,,,,,,,,7.186992011887742,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-865641,104.846,40.076,-0.339872037499999,"Ni,Ru,Y",4.0
YMgAl,106.64329127272224,Materials Project,,,,,,,,,3.274119434024143,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-13090,57.528,44.769,-0.307688232777777,"Al,Mg,Y",9.0
Cr3Fe,106.75236161689732,Materials Project,,,,,,,,,7.601120734048424,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-1017511,284.19,37.134,0.2702252875,"Cr,Fe",4.0
LiIn2Ir,106.77672442259689,Materials Project,,,,,,,,,10.445091166936756,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-31208,103.987,40.176,-0.419264766666664,"In,Ir,Li",4.0
Sr2UO4,106.82102663141684,Materials Project,,,,,,,,,6.284478255870758,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-21020,96.41,40.606,-3.264529845714285,"O,Sr,U",7.0
Sm(AgGe)2,106.85782518888576,Materials Project,,,,,,,,,8.500414390010063,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-972680,83.302,41.54,-0.398434781666666,"Ag,Ge,Sm",5.0
ThPSe,106.91087853252192,Materials Project,,,,,,,,,8.076677350659363,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-1019360,89.668,41.079,-1.6265200440128922,"P,Se,Th",6.0
CeGe3Rh,106.91493613222517,Materials Project,,,,,,,,,7.852933349371399,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-13121,95.273,40.715,-0.6881033349999971,"Ce,Ge,Rh",5.0
Yb(AlSi)2,106.9668025670875,Materials Project,,,,,,,,,4.855967281559985,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-10405,62.946,43.955,-0.380819829,"Al,Si,Yb",5.0
DyBiRh,106.99555957765904,Materials Project,,,,,,,,,11.85483138647616,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-30307,96.913,40.652,-0.739406383888888,"Bi,Dy,Rh",9.0
Al0.5CoCrFeNiTi,107.0,Gorsse,,,,,,,,BCC + Im,6.6,,,21.863636363636363,4.213238351964949,26.727272727272727,13.0,13.727272727272728,0.2916666666666667,0.069095726838939,0.2009090909090909,7.000000000000001,14.697168880613484,6.0,0.1818181818181818,0.0,0.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.0,0.0909090909090909,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hf0.5Nb0.5Ta0.5Ti1.5Zr,107.0,Gorsse,,,,,,,,BCC,8.1,301.0,903.0,30.3,14.89601456766205,55.125,18.25,36.875,0.292,0.15447006182429,0.415,4.25,12.422572099737309,5.0,0.375,0.25,0.125,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ba2Pr(CuO2)4,107.05071493314226,Materials Project,,,,,,,,,6.178482380811956,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-6779,102.385,40.374,-2.024219551444444,"Ba,Cu,O,Pr",15.0
La3AlN,107.10255349996692,Materials Project,,,,,,,,,5.737967672904658,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-4505,66.117,43.537,-0.9010594967499972,"Al,La,N",5.0
Ca3SnO,107.24674662480378,Materials Project,,,,,,,,,3.765300110312062,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-29241,54.846,45.672,-1.76736699,"Ca,O,Sn",5.0
Ca(CuGe)2,107.2664190934984,Materials Project,,,,,,,,,6.02356141498112,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-4441,79.246,42.085,-0.411326418,"Ca,Cu,Ge",5.0
Ca2FeN2,107.31194115018852,Materials Project,,,,,,,,,3.52061922608248,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-28770,77.679,42.257,-0.859609774,"Ca,Fe,N",10.0
VGaNi2,107.32771227671698,Materials Project,,,,,,,,,8.117878868017439,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-30658,167.969,38.51,-0.283245548918014,"Ga,Ni,V",4.0
YSnAu,107.32953505879608,Materials Project,,,,,,,,,9.511817533363464,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-567197,77.288,42.304,-0.8165893133333331,"Au,Sn,Y",6.0
UAsS,107.37228667081229,Materials Project,,,,,,,,,8.966048655199751,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-4374,78.118,42.242,-1.4823808451041691,"As,S,U",6.0
Nd3InC,107.4438012874599,Materials Project,,,,,,,,,6.877592474040473,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-20385,63.104,44.171,-0.473411236499998,"C,In,Nd",5.0
YbTaO4,107.5140552731601,Materials Project,,,,,,,,,9.834751467567903,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-555296,94.996,40.993,-3.605629401222221,"O,Ta,Yb",12.0
SmScSi,107.55780969479356,Materials Project,,,,,,,,,5.193354010110754,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-8320,69.1,43.35,-0.6751191238095231,"Sc,Si,Sm",6.0
PrAgAs2,107.60918966251,Materials Project,,,,,,,,,7.427128758672805,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-4308,74.255,42.754,-0.7611780233333331,"Ag,As,Pr",16.0
ErSnAu,107.69543208905408,Materials Project,,,,,,,,,11.941017674449798,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-13303,78.252,42.379,-0.7961439466666651,"Au,Er,Sn",6.0
Mg(ScGa)2,107.76574020529992,Materials Project,,,,,,,,,4.23704675052148,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-13570,69.339,43.42,-0.502436474,"Ga,Mg,Sc",10.0
CeGaCo,107.79382703660556,Materials Project,,,,,,,,,8.243144145915762,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-1071448,87.707,41.614,-0.551116544166666,"Ce,Co,Ga",6.0
ThAsSe,107.81551393991144,Materials Project,,,,,,,,,8.751619075147179,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-1019357,86.821,41.691,-1.6446734471875,"As,Se,Th",6.0
CaOsO3,107.90882507278592,Materials Project,,,,,,,,,7.486303590131466,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-1016900,190.541,38.385,-1.976540853,"Ca,O,Os",5.0
SrIrO3,107.91127877157628,Materials Project,,,,,,,,,8.518451756735805,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-1016848,169.881,38.702,-1.892127165,"Ir,O,Sr",5.0
HoInCu2,107.94992642773605,Materials Project,,,,,,,,,9.6008489937912,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-30586,86.981,41.739,-0.319547352916663,"Cu,Ho,In",4.0
AlCuNiTi,108.0,Gorsse,,,,,,,,FCC,5.7,537.0,300.0,33.875,2.42706097986845,36.75,31.0,5.75,0.435,0.0417207981706965,0.0924999999999999,7.0,11.52565131835077,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CeAsS,108.0064994549284,Materials Project,,,,,,,,,6.278007675452942,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-5908,80.376,42.321,-1.801925272604165,"As,Ce,S",6.0
LiSc2Os,108.04279407059828,Materials Project,,,,,,,,,6.883041410843538,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-862887,98.86,40.992,-0.33092544833333,"Li,Os,Sc",4.0
YbScRh2,108.21318093270528,Materials Project,,,,,,,,,9.977382017527257,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-865994,108.619,40.561,-1.059875167499999,"Rh,Sc,Yb",4.0
SrCuO2,108.3339170962228,Materials Project,,,,,,,,,5.326848344957455,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-5787,86.243,41.969,-2.077615858749999,"Cu,O,Sr",8.0
MgAlPd2,108.39335911278104,Materials Project,,,,,,,,,7.419024279006185,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-865152,124.171,40.012,-0.826217871249998,"Al,Mg,Pd",4.0
Sr(FeAs)2,108.49883371854224,Materials Project,,,,,,,,,6.452148616584332,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-4488,84.292,42.202,-0.529254678999993,"As,Fe,Sr",5.0
Li(CuO)3,108.49982160837943,Materials Project,,,,,,,,,5.666416653957614,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-753848,89.756,41.778,-1.112466536190476,"Cu,Li,O",14.0
Zr2Al,108.52968381041178,Materials Project,,,,,,,,,5.518459958395972,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-12773,97.792,41.265,-0.368385015000001,"Al,Zr",6.0
NdGeRu,108.54750256937308,Materials Project,,,,,,,,,8.296924591238154,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-21194,82.192,42.405,-0.7298105841666661,"Ge,Nd,Ru",6.0
HfMgPd2,108.67879976129612,Materials Project,,,,,,,,,10.204484394855273,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-865049,128.55,39.982,-0.7176808237499971,"Hf,Mg,Pd",4.0
Yb(SiPd)2,108.7592704801102,Materials Project,,,,,,,,,8.858611200995243,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-4633,108.371,40.803,-0.941604820999998,"Pd,Si,Yb",5.0
ZrTi2O,108.96078058744806,Materials Project,,,,,,,,,5.357080130139805,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-27296,114.231,40.626,-1.241509992916666,"O,Ti,Zr",8.0
MgGaNi2,108.98234705263263,Materials Project,,,,,,,,,7.027793109464501,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-865092,116.982,40.522,-0.328431883124999,"Ga,Mg,Ni",4.0
SrInO3,108.98683306873887,Materials Project,,,,,,,,,5.555595225065164,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-972021,95.953,41.576,-2.115460056333333,"In,O,Sr",5.0
Nd(SiPt)2,108.999902193639,Materials Project,,,,,,,,,10.865446329897726,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-20950,137.703,39.837,-1.000508467499999,"Nd,Pt,Si",5.0
HfMo0.75NbTaTiZr,109.0,Gorsse Dataset,,,,,,,,BCC,10.0,492.0,1373.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HfNbTaZr,109.0,Gorsse,,,,,,,,BCC,11.1,365.0,1315.0,38.1875,1.689813229324472,40.0,36.5,3.5,0.358125,0.030790369841884,0.075,4.5,11.52565131835077,4.0,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NbTiV2Zr,109.0,Gorsse,,,,,,,,BCC,6.4,304.0,918.0,36.05,10.192521768433952,53.6,29.200000000000003,24.4,0.3865,0.1545922054956199,0.386,4.6,11.075736540306956,4.0,0.2,0.2,0.0,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Co2NiSe4,109.05344283764396,Materials Project,,,,,,,,,7.066180709266144,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-1025190,100.763,41.32,-0.311738119464286,"Co,Ni,Se",7.0
HgRuO3,109.07028934868676,Materials Project,,,,,,,,,9.461778050129125,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-1016851,178.37,39.007,-0.8271473795000011,"Hg,O,Ru",5.0
HgRhO3,109.0731880108992,Materials Project,,,,,,,,,9.323166633630525,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-1016877,148.652,39.585,-0.5760463775000011,"Hg,O,Rh",5.0
NbNi2Sn,109.10962061079924,Materials Project,,,,,,,,,9.16500729568339,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-3504,156.967,39.414,-0.196211628749998,"Nb,Ni,Sn",4.0
MgInNi2,109.19446586098198,Materials Project,,,,,,,,,7.436433200542942,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-19929,106.537,41.076,-0.186938640416665,"In,Mg,Ni",4.0
Dy2AgOs,109.26030725172566,Materials Project,,,,,,,,,12.061201229519469,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-864977,101.086,41.391,-0.274108186249996,"Ag,Dy,Os",4.0
LiZr2Ir,109.27713145357563,Materials Project,,,,,,,,,8.85547853158183,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-976330,131.667,40.126,-0.552409506666666,"Ir,Li,Zr",4.0
YSnPt,109.2887718698462,Materials Project,,,,,,,,,10.204453256841694,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-22275,108.198,41.035,-1.058472415833335,"Pt,Sn,Y",12.0
Li2GaIr,109.28882832825674,Materials Project,,,,,,,,,8.741198481879909,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-31441,95.635,41.728,-0.476742215833333,"Ga,Ir,Li",4.0
LiZn2Ir,109.34469022319944,Materials Project,,,,,,,,,10.2321388195841,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-867253,116.817,40.679,-0.383764919166665,"Ir,Li,Zn",4.0
Nd(AgGe)2,109.45258941132398,Materials Project,,,,,,,,,8.268728093008578,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-4229,81.818,42.854,-0.470724409499999,"Ag,Ge,Nd",5.0
MnSnRh2,109.56425294117646,Materials Project,,,,,,,,,10.26702043839751,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-4990,169.635,39.345,-0.435062605732757,"Mn,Rh,Sn",4.0
Sc2ZnCu,109.58317165434404,Materials Project,,,,,,,,,5.110554358713638,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-978523,81.396,42.953,-0.317785995,"Cu,Sc,Zn",4.0
U2BiN2,109.59189418614316,Materials Project,,,,,,,,,12.262237635822752,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-27468,81.939,42.907,-1.441595132499998,"Bi,N,U",5.0
LuInCu2,109.59581978645215,Materials Project,,,,,,,,,10.161555241866568,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-4972,89.584,42.279,-0.366030491666666,"Cu,In,Lu",4.0
