alloy_name,elastic_modulus,source,mixing_entropy,mixing_enthalpy,valence_electron,diff_in_atomic_radii,diff_electronegativity,omega,lambda,phases,density,hardness,yield_strength,mean_atomic_radius,std_atomic_radius,max_atomic_radius,min_atomic_radius,delta_r,radius_range_ratio,mean_electronegativity,std_electronegativity,delta_chi,vec,mixing_entropy_calc,mean_atomic_mass,std_atomic_mass,estimated_density,num_elements,comp_Ti,comp_Zr,comp_Hf,comp_Nb,comp_Ta,comp_V,comp_Cr,comp_Mo,comp_W,comp_Fe,comp_Co,comp_Ni,comp_Cu,comp_Al,comp_Mn,comp_Si,comp_Sn,comp_Re,comp_Ru,comp_Pd
TiTaZr,122.64,DOE/OSTI,9.13436260647717,1.72796544017279,4.33329,5.015858481784,0.0910428800071702,12.9669071422707,0.363067770471811,,,,,50.333333333333336,2.125680718856553,53.33333333333333,48.666666666666664,4.666666666666664,0.09271523178807942,0.4855555555555555,0.030347778408328124,0.06999999999999995,4.333333333333333,9.133862567986663,35.559999999999995,18.472863581180068,9.236666666666665,3,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MoTiZr,138.74,DOE/OSTI,9.13436260647717,-4.2763589159832,4.66662,6.67194658804405,0.352355380262598,4.959062962650529,0.205198001142402,,,,,49.55555555555555,2.8846122190549264,53.33333333333333,46.33333333333333,7.0,0.14125560538116594,0.5588888888888889,0.11745238068423755,0.2766666666666666,4.666666666666666,9.133862567986663,26.114444444444445,7.211295837387409,7.093333333333333,3,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MoWTa,300.38,DOE/OSTI,6.08957507098478,-5.47100168943599,5.66661,2.21283344976227,0.36745186351412,3.66602516206319,1.24362525603583,,,,,47.11111111111111,1.0999438818457417,48.666666666666664,46.33333333333333,2.3333333333333357,0.049528301886792504,0.668888888888889,0.1224845669290726,0.2866666666666666,5.666666666666666,9.133862567986663,51.19222222222222,13.590784005219978,15.373333333333331,3,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MoWTi,201.33,DOE/OSTI,6.08957507098478,-4.14213937819199,5.33327999999999,3.2744627497963705,0.349092320167602,4.1810708750039804,0.5679457842248851,,,,,47.22222222222222,1.2570787221094202,49.0,46.33333333333333,2.6666666666666714,0.05647058823529422,0.6733333333333333,0.11636468854743152,0.2733333333333333,5.333333333333333,9.133862567986663,36.40555555555555,18.765931766414596,11.336666666666666,3,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WTiTa,195.83,DOE/OSTI,6.08957507098478,-5.11545324495599,4.99994999999999,2.7799258774797297,0.396314390351902,3.5418825354810903,0.78798972800809,,,,,48.0,1.1863420280034809,49.0,46.33333333333333,2.6666666666666714,0.05555555555555566,0.6,0.13210545731290532,0.2866666666666666,5.0,9.133862567986663,45.851111111111116,21.142222514189616,13.479999999999999,3,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WTiZr,134.9,DOE/OSTI,6.08957507098478,-6.54298024954319,4.66662,6.56278824843633,0.444394997721621,2.40863675029525,0.141387236239596,,,,,49.55555555555555,2.8846122190549264,53.33333333333333,46.33333333333333,7.0,0.14125560538116594,0.581111111111111,0.14813240657109167,0.34333333333333327,4.666666666666666,9.133862567986663,35.88111111111111,18.90376139983068,10.103333333333332,3,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MoTaZr,200.97,DOE/OSTI,9.13436260647717,-3.54215137813199,4.99995,6.90043611703637,0.357986415943398,7.14653545941838,0.191833817148677,,,,,49.444444444444436,2.910177967490843,53.33333333333333,46.33333333333333,7.0,0.1415730337078652,0.5544444444444444,0.11932940196296762,0.2766666666666666,5.0,9.133862567986663,40.901111111111106,13.7438881590471,11.129999999999999,3,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MoWTaZr,221.52,DOE/OSTI,8.64471948246596,-6.095,5.25,6.75838206039352,0.432572248300789,4.25818032259777,0.18926287214105,,,,,36.5,2.143303524935281,40.0,34.75,5.25,0.14383561643835616,0.459375,0.10814306207519739,0.25749999999999995,5.25,11.52565131835077,34.496874999999996,11.11264726772496,13.16,4,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MoWTiZr,172.58,DOE/OSTI,8.64471948246596,-6.0855,5.0,6.728147368710951,0.425051467471881,3.78574930914005,0.190967698628565,,,,,36.5625,2.1460355891736747,40.0,34.75,5.25,0.14358974358974358,0.461875,0.10626286686797039,0.25749999999999995,5.0,11.52565131835077,26.179375,12.343542893832183,10.1325,4,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MoWTiTa,199.23,DOE/OSTI,8.64471948246596,-5.0075,5.25,2.9935495533847503,0.376961536499415,5.10224032559723,0.964668288006082,,,,,35.6875,0.9416574483324602,36.75,34.75,2.0,0.05604203152364273,0.4725,0.09424038412485382,0.21499999999999997,5.25,11.52565131835077,31.787499999999998,14.452280637498014,12.665,4,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MoTaTiZr,161.75,DOE/OSTI,11.5262926432879,-2.578,4.75,5.98019552488699,0.314592991021732,11.4625805912449,0.322298937990175,,,,,37.0,1.8957188610128877,40.0,34.75,5.25,0.14189189189189189,0.408125,0.07864824775543319,0.20750000000000002,4.75,11.52565131835077,25.99875,12.054674469370791,9.482499999999998,4,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WTiTaZr,168.65,DOE/OSTI,8.64471948246596,-4.4755,4.75,5.89768734250022,0.399022242487809,5.3378800781576805,0.248534918462931,,,,,37.0,1.8957188610128877,40.0,34.75,5.25,0.14189189189189189,0.420625,0.09975556062195227,0.25749999999999995,4.75,11.52565131835077,31.4925,14.619608942273386,11.739999999999998,4,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MoTaTiWZr,157.56,DOE/OSTI,10.7052890873375,-5.17151999999999,5.0,6.05573898982993,0.404791304254426,5.7754309281742495,0.291920169860888,,,,,29.24,1.535708305636197,32.0,27.8,4.199999999999999,0.14363885088919287,0.3556,0.08095826085088537,0.20599999999999996,5.0,13.380866803977112,23.9928,10.7332569222953,11.436000000000002,5,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CoFeNiSi0.25,194.0,Gorsse,,,,,,,,FCC,7.7,149.0,196.0,30.98076923076923,12.95889895516504,38.769230769230774,8.538461538461538,30.230769230769234,0.9757914338919926,0.46884615384615386,0.18651387625456442,0.44153846153846155,8.615384615384617,10.685926202534507,13.884038461538463,6.778688091446918,8.080769230769231,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0
Al0.25CoFeNi,196.0,Gorsse,,,,,,,,FCC,7.9,138.0,158.0,31.596153846153847,11.8931852348135,38.769230769230774,11.0,27.769230769230774,0.8788800973828363,0.46326923076923077,0.1961631785110302,0.4638461538461539,8.538461538461538,10.685926202534507,13.86269230769231,6.815605081952453,8.10923076923077,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0
Al0.5CoFeNi,187.0,Gorsse,,,,,,,,FCC + BCC,7.4,212.0,346.0,31.89285714285714,6.621991037907138,36.0,20.428571428571427,15.571428571428573,0.48824188129899226,0.45892857142857135,0.1324239288753188,0.3157142857142857,8.142857142857142,11.238732128524116,13.354285714285712,5.495737123499653,7.722857142857142,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0
Al0.75CoFeNi,179.0,Gorsse,,,,,,,,FCC + BCC,7.0,385.0,794.0,32.15,2.058248986126044,33.6,28.6,5.0,0.15552099533437014,0.4551666666666666,0.07726056202516546,0.18733333333333324,7.799999999999999,11.467435803685827,12.913666666666666,4.35233162288394,7.388,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
CoCrFeNi,225.0,Gorsse,,,,,,,,FCC,8.2,,148.0,31.4375,0.369754986443726,32.0,31.0,1.0,0.03180914512922465,0.455,0.024173849507267146,0.0625,8.25,11.52565131835077,14.091875,0.6993666219337321,8.217500000000001,4,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CoCrFeNiTi,135.0,Gorsse,,,,,,,,FCC,7.2,,,26.0,1.720465053408526,29.400000000000002,24.8,4.600000000000001,0.176923076923077,0.3528,0.02830123672209395,0.07399999999999995,7.3999999999999995,13.380866803977112,10.9336,0.8441292791983941,7.482000000000001,5,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Co1.5CrFeNi1.5Ti0.5,211.0,Gorsse,,,,,,,,FCC,7.8,509.0,,25.49090909090909,7.771233242909548,34.090909090909086,13.363636363636363,20.727272727272723,0.8131241084165477,0.36163636363636364,0.14264143336491222,0.38090909090909086,8.09090909090909,12.858421475807333,11.207818181818181,4.424310549081149,8.008181818181818,5,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.18181818181818182,0.2727272727272727,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Al0.25CoCrFeNi,216.0,Gorsse,,,,,,,,FCC,7.7,110.0,,25.352941176470587,8.476305260256494,30.11764705882353,8.411764705882353,21.705882352941174,0.8561484918793503,0.3615294117647059,0.13495486878581497,0.35470588235294115,7.9411764705882355,12.707663913447359,10.927764705882353,4.70731422921767,7.892941176470589,5,0.0,0.0,0.0,0.0,0.0,0.0,0.23529411764705882,0.0,0.0,0.23529411764705882,0.23529411764705882,0.23529411764705882,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0
Al0.375CoCrFeNi,211.0,Gorsse,,,,,,,,FCC,7.5,131.0,,25.445714285714285,6.601214483188772,29.257142857142856,12.257142857142858,17.0,0.6680889288120369,0.3604,0.11294348957215149,0.29857142857142854,7.8,12.969653755085927,10.769714285714286,4.267072018159907,7.744571428571429,5,0.0,0.0,0.0,0.0,0.0,0.0,0.22857142857142856,0.0,0.0,0.22857142857142856,0.22857142857142856,0.22857142857142856,0.0,0.08571428571428572,0.0,0.0,0.0,0.0,0.0,0.0
Al0.5CoCrFeNi,208.0,Gorsse,,,,,,,,FCC + BCC,7.3,159.0,,25.533333333333335,4.8311744859382015,28.444444444444443,15.888888888888888,12.555555555555555,0.4917319408181027,0.35933333333333334,0.09224658312786133,0.2455555555555555,7.666666666666667,13.14521343892854,10.620444444444445,3.851678845117532,7.604444444444445,5,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0
Al0.75CoCrFeNi,200.0,Gorsse,,,,,,,,FCC + BCC,7.0,388.0,,25.69473684210526,1.5825922841812854,26.94736842105263,22.57894736842105,4.368421052631579,0.17001229004506352,0.35736842105263156,0.054698367044553706,0.1478947368421052,7.421052631578947,13.332065209759664,10.345473684210527,3.0879974165017248,7.346315789473684,5,0.0,0.0,0.0,0.0,0.0,0.0,0.21052631578947367,0.0,0.0,0.21052631578947367,0.21052631578947367,0.21052631578947367,0.0,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0
Al0.875CoCrFeNi,197.0,Gorsse,,,,,,,,FCC + BCC,6.9,,,25.769230769230766,0.27616229780176965,26.256410256410255,25.435897435897434,0.8205128205128212,0.03184079601990052,0.3564615384615385,0.03812309209936025,0.1028205128205128,7.3076923076923075,13.369637625010132,10.218564102564102,2.7365630296030345,7.227179487179487,5,0.0,0.0,0.0,0.0,0.0,0.0,0.20512820512820512,0.0,0.0,0.20512820512820512,0.20512820512820512,0.20512820512820512,0.0,0.1794871794871795,0.0,0.0,0.0,0.0,0.0,0.0
AlCoCrFeNi,194.0,Gorsse,,,,,,,,BCC,6.7,484.0,,25.840000000000003,1.4051334456200237,28.6,24.8,3.8000000000000007,0.14705882352941177,0.3556,0.024113066996962442,0.05999999999999994,7.200000000000001,13.380866803977112,10.098,2.403669528034168,7.114000000000001,5,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
Al2.5CoCrFeNi,165.0,Gorsse,,,,,,,,BCC,5.6,487.0,,26.47692307692308,14.262990549260136,55.0,19.076923076923077,35.92307692307692,1.3567693201626958,0.3478461538461538,0.13634311052261588,0.3638461538461539,6.230769230769231,12.63214747383609,9.012923076923077,0.7831380360012867,6.095384615384615,5,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.0,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,0.0
Al3CoCrFeNi,158.0,Gorsse,,,,,,,,BCC,5.3,506.0,,26.628571428571426,17.329601900817465,61.285714285714285,17.71428571428571,43.57142857142857,1.636266094420601,0.346,0.1724431879235144,0.45285714285714296,6.0,12.263784450108732,8.754571428571428,1.448925682239452,5.852857142857143,5,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0
AlC0.1CoCrFeNi,213.0,Gorsse,,,,,,,,BCC + Im,6.7,,957.0,25.840000000000003,1.4051334456200237,28.6,24.8,3.8000000000000007,0.14705882352941177,0.3556,0.024113066996962442,0.05999999999999994,7.200000000000001,13.380866803977112,10.098,2.403669528034168,7.114000000000001,5,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
AlC0.2CoCrFeNi,151.0,Gorsse,,,,,,,,BCC + Im,6.8,,906.0,25.840000000000003,1.4051334456200237,28.6,24.8,3.8000000000000007,0.14705882352941177,0.3556,0.024113066996962442,0.05999999999999994,7.200000000000001,13.380866803977112,10.098,2.403669528034168,7.114000000000001,5,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
AlC0.3CoCrFeNi,137.0,Gorsse,,,,,,,,BCC + Im,6.8,,867.0,25.840000000000003,1.4051334456200237,28.6,24.8,3.8000000000000007,0.14705882352941177,0.3556,0.024113066996962442,0.05999999999999994,7.200000000000001,13.380866803977112,10.098,2.403669528034168,7.114000000000001,5,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
AlC0.4CoCrFeNi,156.0,Gorsse,,,,,,,,BCC + Im,6.8,,1056.0,25.840000000000003,1.4051334456200237,28.6,24.8,3.8000000000000007,0.14705882352941177,0.3556,0.024113066996962442,0.05999999999999994,7.200000000000001,13.380866803977112,10.098,2.403669528034168,7.114000000000001,5,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
AlC0.5CoCrFeNi,181.0,Gorsse,,,,,,,,BCC + Im,6.8,,1060.0,25.840000000000003,1.4051334456200237,28.6,24.8,3.8000000000000007,0.14705882352941177,0.3556,0.024113066996962442,0.05999999999999994,7.200000000000001,13.380866803977112,10.098,2.403669528034168,7.114000000000001,5,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
AlCCoCrFeNi,75.0,Gorsse,,,,,,,,BCC + Im,6.9,,1251.0,25.840000000000003,1.4051334456200237,28.6,24.8,3.8000000000000007,0.14705882352941177,0.3556,0.024113066996962442,0.05999999999999994,7.200000000000001,13.380866803977112,10.098,2.403669528034168,7.114000000000001,5,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
AlC1.5CoCrFeNi,73.0,Gorsse,,,,,,,,BCC + Im,7.0,,1255.0,25.840000000000003,1.4051334456200237,28.6,24.8,3.8000000000000007,0.14705882352941177,0.3556,0.024113066996962442,0.05999999999999994,7.200000000000001,13.380866803977112,10.098,2.403669528034168,7.114000000000001,5,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
AlCoCrFeMo0.1Ni,196.0,Gorsse,,,,,,,,BCC,6.8,,1804.0,21.565359477124186,8.518777960488729,28.039215686274513,2.725490196078432,25.31372549019608,1.17381421427489,0.29758169934640527,0.11616394497804634,0.3321568627450981,7.176470588235295,13.920872366202895,8.563529411764707,3.6821864760831304,7.1749019607843145,6,0.0,0.0,0.0,0.0,0.0,0.0,0.19607843137254904,0.019607843137254905,0.0,0.19607843137254904,0.19607843137254904,0.19607843137254904,0.0,0.19607843137254904,0.0,0.0,0.0,0.0,0.0,0.0
Al2CoCrFeMo0.5Ni,185.0,Gorsse,,,,,,,,BCC,6.3,605.0,,22.012820512820515,10.329904947586256,44.0,10.692307692307693,33.30769230769231,1.5131042516016306,0.2969230769230769,0.0987575678072878,0.3292307692307692,6.461538461538462,14.232280454334743,8.394871794871795,0.5897190630351331,6.673846153846155,6,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.07692307692307693,0.0,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0
AlCoCrFeNb0.1Ni,192.0,Gorsse,,,,,,,,BCC,6.8,569.0,1641.0,21.588235294117652,8.468189868644664,28.039215686274513,2.862745098039216,25.176470588235297,1.1662125340599454,0.2957516339869281,0.12018726399706706,0.34313725490196084,7.15686274509804,13.920872366202895,8.553627450980393,3.7001789527436797,7.142549019607844,6,0.0,0.0,0.0,0.019607843137254905,0.0,0.0,0.19607843137254904,0.0,0.0,0.19607843137254904,0.19607843137254904,0.19607843137254904,0.0,0.19607843137254904,0.0,0.0,0.0,0.0,0.0,0.0
AlCoCrFeNiSi0.2,188.0,Gorsse,,,,,,,,BCC,6.5,,1265.0,21.41666666666666,7.767117530149339,27.499999999999996,4.269230769230769,23.230769230769226,1.0847051780903922,0.2971153846153846,0.10240422234191161,0.2942307692307692,7.0769230769230775,14.22159653636338,8.271410256410256,3.846247637745296,6.93,6,0.0,0.0,0.0,0.0,0.0,0.0,0.1923076923076923,0.0,0.0,0.1923076923076923,0.1923076923076923,0.1923076923076923,0.0,0.1923076923076923,0.0,0.038461538461538464,0.0,0.0,0.0,0.0
AlCoCrFeNiSi0.4,183.0,Gorsse,,,,,,,,BCC,6.2,,1481.0,21.308641975308642,5.971723748617085,26.48148148148148,8.222222222222221,18.25925925925926,0.8568945538818077,0.29783950617283944,0.07315335710994274,0.21296296296296297,6.962962962962962,14.58502024404227,8.138456790123458,3.38629662317839,6.75962962962963,6,0.0,0.0,0.0,0.0,0.0,0.0,0.18518518518518517,0.0,0.0,0.18518518518518517,0.18518518518518517,0.18518518518518517,0.0,0.18518518518518517,0.0,0.07407407407407407,0.0,0.0,0.0,0.0
AlCoCrFeNiSi0.6,178.0,Gorsse,,,,,,,,BCC,6.0,,1834.0,21.208333333333332,4.320563503864942,25.535714285714285,11.892857142857144,13.64285714285714,0.6432781364019085,0.29851190476190476,0.04678681235837291,0.1375,6.857142857142858,14.77811766176137,8.015,2.9747203035501912,6.601428571428571,6,0.0,0.0,0.0,0.0,0.0,0.0,0.17857142857142858,0.0,0.0,0.17857142857142858,0.17857142857142858,0.17857142857142858,0.0,0.17857142857142858,0.0,0.10714285714285715,0.0,0.0,0.0,0.0
Al0.2Co1.5CrFeNi1.5Ti0.5,206.0,Gorsse,,,,,,,,FCC,7.6,487.0,,21.333333333333332,10.004897743869842,32.89473684210526,5.017543859649122,27.877192982456137,1.3067434210526314,0.30020467836257303,0.16633023651895676,0.4461403508771929,7.912280701754386,13.671020946737862,9.169912280701753,5.358342140917088,7.821929824561403,6,0.08771929824561403,0.0,0.0,0.0,0.0,0.0,0.17543859649122806,0.0,0.0,0.17543859649122806,0.2631578947368421,0.2631578947368421,0.0,0.03508771929824561,0.0,0.0,0.0,0.0,0.0,0.0
Al0.5CoCrFeNiTi,107.0,Gorsse,,,,,,,,BCC + Im,6.6,,,21.863636363636363,4.213238351964949,26.727272727272727,13.0,13.727272727272727,0.6278586278586279,0.2916666666666667,0.06909572683893908,0.2009090909090909,7.000000000000001,14.697168880613484,8.691818181818183,2.876802201940708,7.047272727272727,6,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0
AlCoCrFeNiTi0.5,72.0,Gorsse,,,,,,,,FCC,6.4,178.0,2040.0,21.8030303030303,3.950247286839256,26.0,13.363636363636363,12.636363636363637,0.5795691452397499,0.2927272727272727,0.07117278088069913,0.20727272727272728,6.909090909090908,14.697168880613486,8.375303030303032,2.686404317831056,6.880000000000001,6,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0
AlCoCrFeNiTi,90.0,Gorsse,,,,,,,,BCC,6.2,,1860.0,22.027777777777775,1.5378456150740458,24.5,20.666666666666664,3.8333333333333357,0.17402269861286268,0.28972222222222216,0.023558765504558283,0.06166666666666665,6.666666666666667,14.896688227162047,8.342222222222222,1.8357606826464659,6.685,6,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
AlCoCrFeNiTi1.5,160.0,Gorsse,,,,,,,,BCC + Im,6.1,,2220.0,22.21794871794872,5.326872936293998,33.92307692307693,19.076923076923077,14.84615384615385,0.6682054241200233,0.2871794871794872,0.03488687456757939,0.1076923076923077,6.461538461538462,14.784231704418767,8.31423076923077,2.083854613285117,6.5200000000000005,6,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0
Al1.5CoCrFeNiTi,133.0,Gorsse,,,,,,,,BCC,5.9,,,22.16666666666667,4.993174170522486,33.0,19.076923076923077,13.923076923076923,0.6281087333718911,0.28807692307692306,0.04228612503893777,0.13461538461538466,6.384615384615385,14.784231704418767,8.046410256410256,1.0069879772493746,6.378461538461538,6,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0
Al2CoCrFeNiTi,94.0,Gorsse,,,,,,,,BCC,5.6,643.0,,22.28571428571429,8.380817098475257,40.857142857142854,17.71428571428571,23.142857142857142,1.0384615384615383,0.2866666666666667,0.07968333016745702,0.24000000000000002,6.142857142857142,14.531775362338621,7.792857142857142,0.5517042242183832,6.115714285714286,6,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0
CoCrFeMnNiV0.25,215.0,Gorsse,,,,,,,,FCC,7.9,151.0,200.0,21.063492063492063,6.5708342649748595,24.38095238095238,6.3809523809523805,18.0,0.8545591559909571,0.29325396825396827,0.09939059082209811,0.2861904761904761,7.857142857142857,14.335348767850855,9.306190476190475,3.1092337913806576,7.925238095238094,6,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.19047619047619047,0.0,0.0,0.19047619047619047,0.19047619047619047,0.19047619047619047,0.0,0.0,0.19047619047619047,0.0,0.0,0.0,0.0,0.0
CoCrFeMnNiV0.5,211.0,Gorsse,,,,,,,,FCC,7.8,186.0,620.0,21.12121212121212,4.004703387202029,23.272727272727273,12.181818181818182,11.090909090909092,0.5251076040172167,0.2922727272727273,0.06840921675212427,0.19909090909090912,7.727272727272727,14.697168880613486,9.26909090909091,2.1175452288306027,7.842727272727274,6,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.18181818181818182,0.0,0.0,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0
Al0.10CoCrFeMnNi,216.0,Gorsse,,,,,,,,FCC,7.9,180.0,,21.055555555555557,8.166303114464158,25.098039215686278,2.8039215686274512,22.294117647058826,1.0588235294117647,0.2938235294117647,0.11987026553219718,0.3429411764705883,7.901960784313727,13.920872366202895,9.251895424836603,3.92794391371551,7.911764705882354,6,0.0,0.0,0.0,0.0,0.0,0.0,0.19607843137254904,0.0,0.0,0.19607843137254904,0.19607843137254904,0.19607843137254904,0.0,0.019607843137254905,0.19607843137254904,0.0,0.0,0.0,0.0,0.0
Al0.20CoCrFeMnNi,214.0,Gorsse,,,,,,,,FCC,7.7,171.0,220.0,21.108974358974354,6.9849590685051,24.615384615384613,5.5,19.115384615384613,0.9055572426358944,0.29333333333333333,0.10630207661395512,0.30538461538461537,7.807692307692307,14.221596536363382,9.160448717948718,3.660440779069413,7.811538461538461,6,0.0,0.0,0.0,0.0,0.0,0.0,0.1923076923076923,0.0,0.0,0.1923076923076923,0.1923076923076923,0.1923076923076923,0.0,0.038461538461538464,0.1923076923076923,0.0,0.0,0.0,0.0,0.0
